Timestamp,City,Latitude,Longitude,Weather,Road_Condition,Fatalities,Serious_Injuries,Minor_Injuries,Risk_Score
2024-07-03 03:00:00,Hyderabad,17.482265532419635,78.4757938477984,Rainy,Under Construction,0,2,2,8
2024-07-30 18:00:00,Pune,18.47164749280038,74.0394749315142,Rainy,Dry,0,1,0,3
2024-04-29 09:00:00,Bengaluru,13.070484586899553,77.64627798932875,Clear,Under Construction,1,0,3,8
2024-04-01 20:00:00,Delhi,28.54251929034499,77.21700180976555,Clear,Potholes,0,0,4,4
2024-12-20 13:00:00,Mumbai,19.107362284092073,72.93538328913257,Clear,Dry,0,0,2,2
2024-05-08 14:00:00,Bengaluru,12.954380494912531,77.65990171920325,Clear,Dry,1,0,1,6
2024-07-23 12:00:00,Bengaluru,13.029650283352158,77.6441776349518,Rainy,Dry,1,1,4,12
2024-05-06 09:00:00,Chennai,13.087652875231356,80.16478132613773,Clear,Dry,0,0,2,2
2024-06-20 13:00:00,Mumbai,19.208877318041345,72.92822433502882,Rainy,Dry,0,0,5,5
2024-01-12 19:00:00,Mumbai,18.986838180742836,72.85387141955006,Clear,Wet,0,0,0,0
2024-05-14 23:00:00,Delhi,28.555759046570007,77.1368793956078,Clear,Dry,0,2,3,9
2024-02-23 20:00:00,Bengaluru,12.956175618483421,77.68301443770206,Clear,Wet,0,1,3,6
2024-10-02 08:00:00,Hyderabad,17.40535200340998,78.33711180050332,Clear,Dry,0,3,1,10
2024-05-31 13:00:00,Bengaluru,13.046155420278328,77.4964038852297,Clear,Potholes,0,3,1,10
2024-02-12 17:00:00,Bengaluru,13.162095463583828,77.60207916582873,Clear,Under Construction,0,1,3,6
2024-05-22 11:00:00,Mumbai,19.149345821692474,72.85774808265771,Clear,Dry,0,1,0,3
2024-01-02 07:00:00,Bengaluru,13.042154540626612,77.56699759665617,Clear,Dry,1,0,1,6
2024-11-13 07:00:00,Bengaluru,12.922624731097633,77.55053846182257,Clear,Potholes,0,0,1,1
2024-08-12 21:00:00,Hyderabad,17.396454308219308,78.72703801163408,Rainy,Under Construction,0,0,3,3
2024-05-23 21:00:00,Mumbai,19.012923834084503,72.86364342038918,Clear,Wet,0,2,2,8
2024-10-12 06:00:00,Mumbai,19.10304489699703,72.89931782241031,Clear,Dry,1,1,3,11
2024-12-12 19:00:00,Pune,18.672130157604045,73.8615184821125,Clear,Dry,0,2,0,6
2024-09-13 22:00:00,Chennai,12.965066023825377,80.32737217979528,Clear,Dry,0,1,0,3
2024-09-15 10:00:00,Bengaluru,13.018421438899352,77.57976598815033,Clear,Under Construction,0,0,2,2
2024-12-12 06:00:00,Pune,18.7513055393483,73.80202576294381,Clear,Dry,0,0,3,3
2024-12-14 13:00:00,Hyderabad,17.370555726911004,78.40858330015642,Clear,Dry,1,0,1,6
2024-08-05 10:00:00,Mumbai,19.033914248133165,72.84437656817764,Rainy,Dry,1,0,2,7
2024-12-12 04:00:00,Bengaluru,13.02334593200726,77.50829515309574,Clear,Wet,0,1,1,4
2024-06-01 16:00:00,Hyderabad,17.418010067342802,78.53461142219304,Rainy,Dry,0,0,4,4
2024-01-27 01:00:00,Chennai,13.115654468361875,80.33283076220474,Clear,Dry,0,0,3,3
2024-09-07 08:00:00,Chennai,13.15972137257504,80.275990230761,Clear,Potholes,0,1,1,4
2024-01-02 01:00:00,Delhi,28.68959549162169,77.22309027082939,Foggy,Potholes,0,0,1,1
2024-02-16 05:00:00,Pune,18.465723463835996,73.76849991665033,Clear,Dry,0,1,0,3
2024-07-21 01:00:00,Hyderabad,17.27888889208385,78.51881787098279,Rainy,Wet,1,1,1,9
2024-03-19 05:00:00,Mumbai,19.11853187512606,72.85417316845258,Clear,Dry,0,2,2,8
2024-01-19 05:00:00,Mumbai,19.193540858628033,72.86517943912847,Clear,Dry,1,3,3,17
2024-12-24 04:00:00,Pune,18.459985482967898,73.85640084560315,Clear,Dry,0,0,3,3
2024-10-03 10:00:00,Pune,18.490633934317213,73.88771133449661,Clear,Wet,0,3,3,12
2024-01-20 06:00:00,Chennai,13.020954349850337,80.3761674103072,Clear,Dry,0,2,1,7
2024-06-29 22:00:00,Delhi,28.440259452712507,77.09231637796006,Rainy,Dry,0,0,0,0
2024-03-15 07:00:00,Delhi,28.626619326403798,77.20378744191032,Clear,Wet,2,1,4,17
2024-01-15 10:00:00,Mumbai,19.09544823167314,72.90862914693636,Clear,Wet,1,0,0,5
2024-02-17 20:00:00,Mumbai,19.18069317867802,72.84505730052507,Clear,Wet,0,0,1,1
2024-02-22 08:00:00,Chennai,13.115337506123785,80.28765789231,Clear,Dry,0,0,3,3
2024-03-05 02:00:00,Delhi,28.571547105660805,77.39022324160686,Clear,Dry,0,1,3,6
2024-02-10 15:00:00,Mumbai,19.110287284345056,72.93414599707648,Clear,Dry,0,0,0,0
2024-12-03 15:00:00,Chennai,12.987287240785998,80.26919548475384,Clear,Wet,0,0,0,0
2024-10-12 06:00:00,Hyderabad,17.532699890712596,78.49436651847834,Clear,Dry,2,0,2,12
2024-11-02 11:00:00,Bengaluru,13.026657390389312,77.64654527483432,Clear,Wet,1,1,2,10
2024-05-13 01:00:00,Delhi,28.550105127560144,77.05199705854277,Clear,Dry,0,1,4,7
2024-03-21 23:00:00,Pune,18.677367693287444,73.97778135282417,Clear,Dry,1,1,0,8
2024-04-06 15:00:00,Chennai,13.128027344966307,80.40448928968132,Clear,Dry,0,0,2,2
2024-10-08 23:00:00,Delhi,28.558678622821276,77.20621874645306,Clear,Wet,0,4,0,12
2024-07-25 21:00:00,Chennai,13.06830059279114,80.27996484598663,Rainy,Wet,0,1,3,6
2024-10-13 02:00:00,Mumbai,19.100722685164772,72.93798956059544,Clear,Dry,0,0,0,0
2024-09-04 16:00:00,Mumbai,19.05856090671008,72.83363772750322,Clear,Wet,0,2,0,6
2024-02-03 16:00:00,Mumbai,18.963692061684824,72.81653888840961,Clear,Wet,0,1,3,6
2024-01-03 22:00:00,Hyderabad,17.179247540031103,78.4629019064702,Clear,Potholes,0,0,1,1
2024-09-01 03:00:00,Chennai,13.22833018231671,80.209747361567,Clear,Dry,0,1,0,3
2024-02-03 07:00:00,Delhi,28.565926753218438,77.15414322095769,Clear,Dry,0,2,1,7
2024-08-28 23:00:00,Bengaluru,12.944069558292782,77.59894724987603,Rainy,Dry,0,0,5,5
2024-12-01 08:00:00,Pune,18.425715254254296,73.92079050299238,Clear,Wet,0,3,1,10
2024-02-11 17:00:00,Hyderabad,17.45411618114935,78.60305296636888,Clear,Dry,0,1,1,4
2024-07-01 23:00:00,Chennai,13.168135104686794,80.37494687550407,Rainy,Dry,1,0,4,9
2024-08-30 13:00:00,Bengaluru,13.05972730788582,77.45335991740009,Rainy,Dry,0,1,4,7
2024-02-21 19:00:00,Mumbai,19.233106579778465,72.92182615157805,Clear,Dry,0,1,1,4
2024-08-31 16:00:00,Mumbai,19.0455080356933,72.98044956068851,Rainy,Dry,0,0,5,5
2024-09-09 04:00:00,Bengaluru,12.995653084528698,77.49817740459285,Clear,Wet,0,1,4,7
2024-02-06 00:00:00,Pune,18.41306604702059,73.84631850139017,Clear,Dry,0,0,1,1
2024-04-24 22:00:00,Chennai,13.100939378187938,80.29857243059978,Clear,Potholes,0,0,4,4
2024-05-03 02:00:00,Chennai,13.042790577668892,80.33895726878873,Clear,Dry,0,1,2,5
2024-09-20 19:00:00,Chennai,13.099256630301868,80.30520914150284,Clear,Wet,0,0,4,4
2024-11-27 07:00:00,Chennai,13.098595343818188,80.15525344630247,Clear,Wet,0,0,1,1
2024-09-06 03:00:00,Bengaluru,13.027088413531063,77.67293095924073,Clear,Dry,0,1,4,7
2024-07-01 22:00:00,Bengaluru,12.96676457749766,77.48914357429007,Rainy,Dry,0,2,1,7
2024-07-22 15:00:00,Pune,18.56700608269579,73.92820127504767,Rainy,Dry,0,0,1,1
2024-01-23 09:00:00,Pune,18.550865212096973,73.83594170182815,Clear,Wet,0,1,3,6
2024-01-28 08:00:00,Delhi,28.604486596905105,77.16584918814328,Foggy,Wet,0,1,3,6
2024-05-16 11:00:00,Bengaluru,12.922782145230201,77.62312888854028,Clear,Dry,0,1,1,4
2024-08-21 17:00:00,Bengaluru,12.995918561228015,77.58384376123195,Rainy,Dry,0,1,2,5
2024-07-25 11:00:00,Pune,18.46045785838865,73.88572308314575,Rainy,Dry,1,0,2,7
2024-08-13 10:00:00,Delhi,28.44627119312778,77.37691779834816,Rainy,Dry,0,0,1,1
2024-10-01 07:00:00,Mumbai,19.024234097973263,72.79506243858445,Clear,Wet,0,0,3,3
2024-10-22 09:00:00,Pune,18.645714244602253,73.7424654148859,Clear,Potholes,0,0,1,1
2024-04-12 19:00:00,Chennai,13.173126357901188,80.44417708132458,Clear,Wet,0,0,1,1
2024-01-02 06:00:00,Chennai,13.000857131249893,80.15027708292783,Clear,Potholes,0,0,2,2
2024-11-21 11:00:00,Hyderabad,17.32740370773815,78.49055734979912,Clear,Dry,1,1,1,9
2024-08-23 21:00:00,Pune,18.64523929612839,73.83991837028356,Rainy,Dry,0,2,0,6
2024-12-28 06:00:00,Pune,18.57319793726347,73.82883345639989,Clear,Dry,0,0,2,2
2024-12-19 12:00:00,Bengaluru,12.963389568621318,77.70348624983237,Clear,Dry,0,1,2,5
2024-12-30 12:00:00,Chennai,13.145782489840037,80.19695241586534,Clear,Under Construction,0,0,2,2
2024-07-14 05:00:00,Delhi,28.5340321158714,77.1158065595094,Rainy,Dry,1,1,3,11
2024-03-10 23:00:00,Mumbai,18.993641947056997,72.74660632697216,Clear,Dry,1,0,1,6
2024-07-23 18:00:00,Hyderabad,17.351251072201055,78.45113790049383,Rainy,Dry,0,0,0,0
2024-12-03 08:00:00,Mumbai,19.060949655805764,72.75802021204439,Clear,Dry,0,2,1,7
2024-09-20 15:00:00,Bengaluru,13.087183301311548,77.58307527093507,Clear,Dry,0,1,1,4
2024-07-03 06:00:00,Mumbai,19.192683820567584,72.83398850878402,Rainy,Wet,0,0,1,1
2024-09-26 23:00:00,Chennai,13.151669267905135,80.16590745049261,Clear,Dry,0,1,3,6
2024-03-15 00:00:00,Hyderabad,17.240982254938498,78.5277055089272,Clear,Wet,0,1,2,5
2024-05-04 11:00:00,Delhi,28.570083126471598,77.24677403526302,Clear,Dry,1,2,1,12
2024-11-18 01:00:00,Delhi,28.632519161948093,77.15820050801331,Clear,Dry,0,0,5,5
2024-03-02 14:00:00,Bengaluru,12.906170340452338,77.77674997780734,Clear,Dry,0,1,1,4
2024-09-19 19:00:00,Mumbai,19.16260319055698,72.8233163460545,Clear,Wet,0,1,5,8
2024-02-18 00:00:00,Hyderabad,17.25068163973968,78.46382667549467,Clear,Potholes,0,0,3,3
2024-03-23 07:00:00,Bengaluru,13.022996302301978,77.63127589326888,Clear,Dry,0,2,2,8
2024-04-30 13:00:00,Bengaluru,13.009202225047963,77.48751708770006,Clear,Dry,0,0,0,0
2024-10-23 05:00:00,Pune,18.43555623775913,73.87692269979955,Clear,Under Construction,0,1,0,3
2024-03-27 09:00:00,Hyderabad,17.40468556159505,78.52890209459318,Clear,Dry,0,0,1,1
2024-01-12 05:00:00,Bengaluru,12.946945349094849,77.68872552570532,Clear,Potholes,0,0,3,3
2024-03-19 01:00:00,Delhi,28.753623202367773,77.19305675078549,Clear,Dry,1,0,6,11
2024-08-06 18:00:00,Pune,18.40076520286029,73.82140220966879,Rainy,Wet,0,0,0,0
2024-02-13 07:00:00,Delhi,28.67687261443579,77.18700268590301,Clear,Dry,0,1,3,6
2024-10-10 09:00:00,Bengaluru,12.911404283083366,77.49746108890339,Clear,Wet,0,1,1,4
2024-04-03 15:00:00,Chennai,13.182260345401199,80.16451059311225,Clear,Dry,0,0,2,2
2024-06-18 17:00:00,Chennai,13.045421206153566,80.39922892630014,Rainy,Wet,0,1,0,3
2024-03-29 21:00:00,Mumbai,19.00470369052875,72.61845736018927,Clear,Wet,0,2,1,7
2024-05-18 23:00:00,Mumbai,19.080573602895683,72.7198252841352,Clear,Potholes,1,0,2,7
2024-01-25 12:00:00,Bengaluru,12.929135701267452,77.66747046768306,Clear,Dry,1,0,4,9
2024-04-16 17:00:00,Chennai,13.180162465095346,80.36683322949918,Clear,Wet,0,2,2,8
2024-04-13 11:00:00,Bengaluru,12.794825254374029,77.49536140640159,Clear,Dry,0,0,1,1
2024-12-21 11:00:00,Pune,18.618995261210394,73.74041681531403,Clear,Potholes,0,1,2,5
2024-07-13 09:00:00,Delhi,28.554820665088517,77.31611012699828,Rainy,Dry,0,0,4,4
2024-02-20 19:00:00,Hyderabad,17.35267886552122,78.52076172095997,Clear,Dry,0,1,1,4
2024-06-21 10:00:00,Bengaluru,12.916358824850132,77.51260743487778,Rainy,Dry,0,0,2,2
2024-05-26 12:00:00,Mumbai,19.11818645012512,72.88367238550498,Clear,Wet,0,0,4,4
2024-09-28 06:00:00,Pune,18.494878085125144,73.76616560240234,Clear,Dry,0,1,5,8
2024-07-03 17:00:00,Bengaluru,13.059890111961673,77.50136759329982,Rainy,Wet,1,1,2,10
2024-11-05 03:00:00,Chennai,13.082801733154502,80.2916487768681,Clear,Under Construction,0,0,1,1
2024-09-05 23:00:00,Hyderabad,17.383563809274726,78.59037070962223,Clear,Dry,0,0,1,1
2024-06-06 16:00:00,Pune,18.60194137402293,73.98190469592001,Rainy,Dry,0,1,3,6
2024-05-24 05:00:00,Chennai,13.059709779681315,80.2583934428489,Clear,Dry,0,0,2,2
2024-01-20 08:00:00,Chennai,13.115901815483697,80.16223149480503,Clear,Potholes,0,0,3,3
2024-01-06 14:00:00,Hyderabad,17.369779297098802,78.4945396240072,Clear,Under Construction,0,0,0,0
2024-02-28 21:00:00,Delhi,28.552402877645275,77.09060579007974,Clear,Dry,0,2,4,10
2024-04-09 05:00:00,Delhi,28.4729495954174,77.1906992516605,Clear,Dry,2,0,1,11
2024-01-04 09:00:00,Pune,18.61768052497984,73.78357511923669,Clear,Dry,1,1,1,9
2024-05-09 01:00:00,Pune,18.419386165866474,73.89450986829571,Clear,Dry,0,1,0,3
2024-06-24 12:00:00,Hyderabad,17.489736819840406,78.46053475035683,Rainy,Potholes,0,0,3,3
2024-05-10 07:00:00,Chennai,13.020059743588858,80.29765545976633,Clear,Dry,0,0,3,3
2024-05-08 03:00:00,Pune,18.61055352709258,73.91378527233643,Clear,Dry,0,1,0,3
2024-10-07 19:00:00,Mumbai,19.03027981818889,72.87628357940396,Clear,Under Construction,0,0,1,1
2024-10-19 08:00:00,Mumbai,19.165534767357308,72.73091256363828,Clear,Dry,0,1,4,7
2024-02-22 03:00:00,Delhi,28.537513576614444,77.1932356600716,Clear,Dry,1,1,2,10
2024-02-17 02:00:00,Pune,18.47144808011491,73.80780148070191,Clear,Dry,0,0,0,0
2024-09-16 07:00:00,Chennai,13.04001900357318,80.25641725346154,Clear,Under Construction,0,1,4,7
2024-06-02 15:00:00,Hyderabad,17.283448930615602,78.4087866965383,Rainy,Dry,0,0,2,2
2024-03-01 12:00:00,Bengaluru,12.961682714534835,77.51909241992153,Clear,Potholes,0,1,4,7
2024-03-30 01:00:00,Hyderabad,17.422922383176,78.43917507439626,Clear,Dry,0,0,1,1
2024-05-19 21:00:00,Delhi,28.599401253245556,77.27057449081737,Clear,Dry,0,0,3,3
2024-09-21 19:00:00,Delhi,28.618930745615554,77.18781504601397,Clear,Wet,0,0,3,3
2024-02-10 17:00:00,Bengaluru,12.9451948388708,77.55297356456677,Clear,Dry,1,0,2,7
2024-02-22 10:00:00,Bengaluru,12.982649679582961,77.60162562583791,Clear,Dry,0,0,1,1
2024-04-06 06:00:00,Delhi,28.558436284538523,77.24789800762666,Clear,Under Construction,0,0,7,7
2024-10-31 03:00:00,Chennai,13.018041234280734,80.42570114340519,Clear,Potholes,0,1,1,4
2024-07-07 05:00:00,Chennai,13.14651218875088,80.21345283396913,Rainy,Wet,0,0,2,2
2024-01-07 23:00:00,Delhi,28.708033579935353,77.219643659386,Foggy,Dry,0,1,2,5
2024-08-27 20:00:00,Chennai,13.120926127862461,80.21841467786572,Rainy,Wet,0,1,4,7
2024-07-14 22:00:00,Hyderabad,17.41719867692249,78.41907978693277,Rainy,Potholes,0,0,1,1
2024-11-04 12:00:00,Mumbai,19.068762447325714,72.93384345090097,Clear,Dry,0,0,2,2
2024-12-20 21:00:00,Pune,18.5890545765541,73.8292033009625,Clear,Dry,0,3,0,9
2024-02-24 09:00:00,Bengaluru,13.022832703561374,77.59000090071409,Clear,Dry,0,1,2,5
2024-04-07 17:00:00,Pune,18.604839486546673,73.71441849738927,Clear,Under Construction,0,0,2,2
2024-08-29 22:00:00,Delhi,28.547411404887438,77.1897082753623,Rainy,Dry,0,0,2,2
2024-01-13 01:00:00,Delhi,28.696635827208947,77.20610176517518,Foggy,Dry,0,0,1,1
2024-06-19 12:00:00,Pune,18.473747688742318,73.86099086708128,Rainy,Dry,0,2,2,8
2024-01-25 09:00:00,Mumbai,19.004833588066518,72.81011642246654,Clear,Dry,0,0,0,0
2024-10-11 20:00:00,Pune,18.467818774236328,74.00757511175146,Clear,Wet,0,0,0,0
2024-02-21 20:00:00,Bengaluru,12.81732168810064,77.64266787960153,Clear,Dry,0,3,5,14
2024-02-25 11:00:00,Delhi,28.58711700093385,77.13801525113777,Clear,Dry,1,1,4,12
2024-05-02 06:00:00,Delhi,28.5876301836552,77.21999992165149,Clear,Dry,0,1,4,7
2024-03-19 01:00:00,Chennai,13.062844445892535,80.19227195368993,Clear,Dry,0,3,1,10
2024-03-17 00:00:00,Hyderabad,17.342877762852893,78.4054977202974,Clear,Under Construction,0,0,1,1
2024-03-05 00:00:00,Mumbai,19.1391734503526,72.67293024392296,Clear,Dry,0,0,3,3
2024-08-23 14:00:00,Pune,18.342117066425335,73.76607858061374,Rainy,Dry,0,2,2,8
2024-03-24 15:00:00,Pune,18.545755229277535,73.68977866035134,Clear,Dry,0,0,2,2
2024-08-05 06:00:00,Chennai,13.004930882853492,80.23173874083461,Rainy,Dry,2,1,0,13
2024-12-15 10:00:00,Delhi,28.587876120662983,77.0480211897775,Foggy,Dry,1,1,2,10
2024-04-25 15:00:00,Chennai,12.972021950133039,80.37255666884593,Clear,Dry,0,0,0,0
2024-11-26 21:00:00,Pune,18.532570760609037,73.83339696727724,Clear,Dry,0,0,0,0
2024-08-30 17:00:00,Bengaluru,12.957048560060427,77.68528403311814,Rainy,Dry,0,2,6,12
2024-04-21 20:00:00,Hyderabad,17.272933515094252,78.54895146113672,Clear,Potholes,0,0,3,3
2024-05-18 09:00:00,Hyderabad,17.23583581840276,78.4652623993044,Clear,Dry,0,0,0,0
2024-04-06 12:00:00,Chennai,13.00886493450747,80.2933020053345,Clear,Wet,0,0,0,0
2024-08-17 04:00:00,Bengaluru,12.831384208394825,77.64146774345441,Rainy,Dry,1,2,2,13
2024-11-05 06:00:00,Bengaluru,12.973609859652951,77.58596281042625,Clear,Wet,1,1,3,11
2024-07-16 14:00:00,Delhi,28.510410124843784,77.14376459485159,Rainy,Dry,0,1,3,6
2024-04-07 20:00:00,Chennai,12.981534384373992,80.31517111226142,Clear,Dry,0,1,1,4
2024-12-15 13:00:00,Chennai,13.052236386253451,80.34116187547683,Clear,Dry,0,1,3,6
2024-08-03 10:00:00,Pune,18.41979894325545,73.83981774578368,Rainy,Dry,0,0,2,2
2024-12-03 20:00:00,Mumbai,19.28925758047913,72.93644191560801,Clear,Under Construction,0,0,0,0
2024-11-01 20:00:00,Chennai,13.027516378190338,80.34028834431908,Clear,Potholes,0,1,2,5
2024-04-03 05:00:00,Chennai,13.087162539357916,80.30516365305728,Clear,Under Construction,0,1,4,7
2024-02-08 09:00:00,Pune,18.596703945609082,73.82692819886014,Clear,Dry,0,0,0,0
2024-05-27 14:00:00,Delhi,28.615328618077374,77.23200020026486,Clear,Under Construction,0,0,3,3
2024-03-19 13:00:00,Pune,18.400640452840623,73.79173405721902,Clear,Dry,0,0,0,0
2024-04-30 16:00:00,Bengaluru,12.989679504525924,77.65722534571113,Clear,Dry,0,1,4,7
2024-02-28 17:00:00,Hyderabad,17.380909860404852,78.55606529409535,Clear,Wet,0,2,0,6
2024-11-28 08:00:00,Hyderabad,17.295810100028827,78.4618529016458,Clear,Dry,0,1,3,6
2024-04-27 08:00:00,Hyderabad,17.40427679226863,78.51998209376097,Clear,Wet,1,0,2,7
2024-07-16 14:00:00,Pune,18.461438021608853,73.84172245188708,Rainy,Dry,0,1,5,8
2024-01-03 20:00:00,Bengaluru,13.013441211938433,77.52050704235425,Clear,Dry,1,1,2,10
2024-10-05 19:00:00,Hyderabad,17.41832058278875,78.52442687970981,Clear,Dry,1,0,0,5
2024-01-30 01:00:00,Mumbai,18.98939430519614,72.79877490472397,Clear,Potholes,0,3,0,9
2024-07-30 07:00:00,Hyderabad,17.2433931242016,78.57114681399929,Rainy,Dry,0,1,0,3
2024-05-08 04:00:00,Delhi,28.616088034736006,77.20146331219819,Clear,Dry,1,2,2,13
2024-08-24 10:00:00,Chennai,13.072918249338292,80.3047092284361,Rainy,Dry,0,1,3,6
2024-07-12 14:00:00,Pune,18.594605580174935,73.89459593511043,Rainy,Dry,0,0,2,2
2024-03-07 18:00:00,Chennai,13.096905877757138,80.38612462846343,Clear,Wet,0,0,1,1
2024-08-08 01:00:00,Delhi,28.678166778641522,77.15673068150761,Rainy,Dry,0,1,1,4
2024-09-02 18:00:00,Delhi,28.74860988678201,77.11609253558959,Clear,Potholes,0,0,6,6
2024-08-02 22:00:00,Mumbai,19.0265410694411,72.8325343687957,Rainy,Dry,0,1,1,4
2024-01-15 23:00:00,Chennai,12.978124219292603,80.30008934875157,Clear,Dry,0,0,3,3
2024-10-14 14:00:00,Pune,18.645814473220415,73.87729003101293,Clear,Dry,0,0,0,0
2024-01-26 23:00:00,Delhi,28.650107140329666,77.13308037311778,Foggy,Wet,0,1,3,6
2024-11-28 15:00:00,Chennai,13.012011947294171,80.46116780353705,Clear,Dry,0,2,1,7
2024-04-11 08:00:00,Mumbai,19.25223632511168,72.84296948441028,Clear,Wet,0,1,1,4
2024-10-02 13:00:00,Bengaluru,12.973693782503638,77.57700652507248,Clear,Dry,0,1,5,8
2024-05-02 16:00:00,Pune,18.53452789652464,73.94150104074092,Clear,Dry,0,0,1,1
2024-08-13 03:00:00,Chennai,13.11243928839146,80.44266006971658,Rainy,Potholes,0,1,2,5
2024-12-16 02:00:00,Pune,18.517450330488565,73.90938266263268,Clear,Potholes,0,0,2,2
2024-08-08 14:00:00,Chennai,13.036189071173393,80.33440446262598,Rainy,Wet,0,0,2,2
2024-05-22 11:00:00,Delhi,28.555809673062683,77.11811161000058,Clear,Dry,0,0,0,0
2024-03-31 16:00:00,Mumbai,19.0850338068703,72.9286816033257,Clear,Wet,0,2,1,7
2024-07-21 14:00:00,Pune,18.55656571813323,73.8809999625738,Rainy,Under Construction,0,0,3,3
2024-03-20 10:00:00,Mumbai,18.896041687616805,73.0043392253759,Clear,Dry,0,1,3,6
2024-12-10 17:00:00,Mumbai,19.045798556883938,72.89778255338476,Clear,Wet,0,1,0,3
2024-07-18 02:00:00,Bengaluru,13.066011008412989,77.62355632138535,Rainy,Potholes,0,1,3,6
2024-08-16 21:00:00,Bengaluru,12.983574111592667,77.52372322992446,Rainy,Wet,1,0,3,8
2024-04-03 23:00:00,Mumbai,19.107234140588115,72.90186199241202,Clear,Dry,0,0,2,2
2024-06-24 14:00:00,Hyderabad,17.531058650747973,78.52395381192669,Rainy,Potholes,0,0,1,1
2024-04-13 23:00:00,Pune,18.474977790827793,73.85528655173552,Clear,Under Construction,0,0,3,3
2024-06-22 23:00:00,Pune,18.556878180316854,73.96201177761829,Rainy,Dry,0,0,1,1
2024-01-01 01:00:00,Delhi,28.571434080987043,77.26403112239451,Foggy,Dry,0,3,0,9
2024-03-23 17:00:00,Delhi,28.643512127251256,77.23353240396662,Clear,Wet,1,0,2,7
2024-11-24 02:00:00,Pune,18.469369000043805,73.85075246113959,Clear,Wet,0,0,0,0
2024-05-09 03:00:00,Pune,18.60460038075948,73.82901629626102,Clear,Dry,0,1,1,4
2024-06-25 13:00:00,Mumbai,19.03589688193,72.85357265262262,Rainy,Wet,0,1,1,4
2024-08-13 17:00:00,Chennai,13.17767209479993,80.18059714234163,Rainy,Dry,0,1,1,4
2024-07-13 23:00:00,Chennai,13.194288063098428,80.51034280750237,Rainy,Dry,0,1,1,4
2024-12-17 12:00:00,Hyderabad,17.389413640760395,78.55294157714926,Clear,Dry,0,0,1,1
2024-06-25 08:00:00,Pune,18.714349806856656,73.72844755323132,Rainy,Dry,0,0,0,0
2024-10-18 16:00:00,Chennai,13.024428673492846,80.25942362511896,Clear,Dry,0,1,3,6
2024-04-01 03:00:00,Mumbai,19.04372470608939,72.83181911623934,Clear,Dry,0,1,1,4
2024-04-23 15:00:00,Bengaluru,12.977161124920542,77.47303033022024,Clear,Potholes,0,1,3,6
2024-06-16 06:00:00,Bengaluru,12.885692710483214,77.67471548764405,Rainy,Dry,0,0,1,1
2024-11-24 12:00:00,Pune,18.480484277050603,73.83705887844415,Clear,Under Construction,0,0,0,0
2024-04-09 08:00:00,Bengaluru,12.83769662936248,77.52905563633628,Clear,Dry,0,0,1,1
2024-04-30 04:00:00,Chennai,13.105941210315862,80.3110200150589,Clear,Dry,0,1,6,9
2024-10-29 07:00:00,Mumbai,19.0871728422067,72.90161225226453,Clear,Dry,4,0,3,23
2024-12-06 11:00:00,Hyderabad,17.329099420801064,78.51861951338611,Clear,Under Construction,1,2,1,12
2024-11-28 10:00:00,Mumbai,19.06194381030352,72.83035976546707,Clear,Potholes,1,0,1,6
2024-01-28 09:00:00,Pune,18.51088538599493,73.92660158133076,Clear,Dry,0,1,1,4
2024-07-11 18:00:00,Pune,18.484539475741972,73.71973070998132,Rainy,Wet,0,0,2,2
2024-07-09 19:00:00,Pune,18.51425058791386,73.89995738677959,Rainy,Dry,0,0,3,3
2024-07-04 17:00:00,Pune,18.447435387090504,73.91721084905205,Rainy,Wet,1,1,2,10
2024-06-19 21:00:00,Delhi,28.545278066725327,77.11003806693503,Rainy,Wet,1,0,1,6
2024-06-07 21:00:00,Bengaluru,12.937986593861648,77.56755640686144,Rainy,Dry,0,0,3,3
2024-04-21 07:00:00,Chennai,13.14482400986875,80.30941564135445,Clear,Dry,0,0,1,1
2024-02-22 01:00:00,Delhi,28.520273388971646,77.12258058702722,Clear,Dry,0,3,1,10
2024-10-08 00:00:00,Delhi,28.622132761218747,77.01509734455924,Clear,Dry,0,1,6,9
2024-10-10 04:00:00,Hyderabad,17.37731127779251,78.50608570515432,Clear,Under Construction,0,2,0,6
2024-12-08 07:00:00,Pune,18.469025428677302,73.91788240535602,Clear,Dry,1,0,6,11
2024-09-05 00:00:00,Delhi,28.547861013209708,77.05111591896099,Clear,Dry,0,1,2,5
2024-09-06 06:00:00,Mumbai,19.12998384573749,72.94873481202237,Clear,Potholes,0,1,1,4
2024-12-24 06:00:00,Bengaluru,12.89582127920533,77.58836855362655,Clear,Dry,0,1,0,3
2024-04-24 16:00:00,Hyderabad,17.462433052661897,78.5112850783739,Clear,Dry,0,0,1,1
2024-02-16 04:00:00,Hyderabad,17.26756228752736,78.33736004031931,Clear,Dry,0,2,0,6
2024-12-19 10:00:00,Delhi,28.648708365177672,77.14471578416797,Foggy,Dry,1,1,4,12
2024-05-13 10:00:00,Hyderabad,17.419387740438413,78.58512841570655,Clear,Under Construction,0,0,3,3
2024-04-16 10:00:00,Delhi,28.539851610517456,77.07780729306353,Clear,Dry,0,2,5,11
2024-07-12 16:00:00,Hyderabad,17.419073863240317,78.47527126122145,Rainy,Dry,0,1,2,5
2024-12-30 22:00:00,Bengaluru,12.917292646786406,77.5526681404283,Clear,Under Construction,0,2,0,6
